"lat","lon","bearing","velocity","point_datetime","video_creation_date","device_id","video_id"
"55.8846929","49.237969","301.00140380859375","15.598419189453125","2023-06-19 06:10:07.153+00","2023-06-19 06:00:45.296+00","32e59c906a958812","1687154445296"
"55.8847653","49.2377541","300.03363037109375","15.605425834655762","2023-06-19 06:10:08.161+00","2023-06-19 06:00:45.296+00","32e59c906a958812","1687154445296"
"55.8848362","49.2375395","300.0028381347656","15.63663387298584","2023-06-19 06:10:09.154+00","2023-06-19 06:00:45.296+00","32e59c906a958812","1687154445296"
"55.8849089","49.2373229","300.0011291503906","15.62315845489502","2023-06-19 06:10:10.162+00","2023-06-19 06:00:45.296+00","32e59c906a958812","1687154445296"
"55.884981","49.2371122","300.01507568359375","15.800265312194824","2023-06-19 06:10:11.151+00","2023-06-19 06:00:45.296+00","32e59c906a958812","1687154445296"
"55.8850529","49.2368907","300.0042419433594","15.892746925354004","2023-06-19 06:10:12.159+00","2023-06-19 06:00:45.296+00","32e59c906a958812","1687154445296"
"55.8851247","49.236668","300.003173828125","16.039560317993164","2023-06-19 06:10:13.153+00","2023-06-19 06:00:45.296+00","32e59c906a958812","1687154445296"
"55.7693167","49.109515","0.0","0.0","2023-06-19 06:00:51.712+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7694101","49.1099177","270.6224060058594","0.20341704785823822","2023-06-19 06:00:53.711+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7694162","49.1099527","320.9241638183594","0.10759208351373672","2023-06-19 06:00:54.702+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7694237","49.1099666","246.55470275878906","0.10232222080230713","2023-06-19 06:00:55.71+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7694245","49.1099719","301.7247619628906","0.2331155389547348","2023-06-19 06:00:56.703+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7694241","49.1099733","304.9734191894531","0.24088044464588165","2023-06-19 06:00:57.711+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7694273","49.1099748","129.9528045654297","0.15416106581687927","2023-06-19 06:00:58.719+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7694277","49.1099812","182.53880310058594","0.14321285486221313","2023-06-19 06:00:59.71+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7694046","49.1099906","177.04690551757812","0.3760896325111389","2023-06-19 06:01:00.701+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7693995","49.1099913","177.0023193359375","0.3789336383342743","2023-06-19 06:01:02.701+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.769393","49.1099937","181.7416534423828","0.26297953724861145","2023-06-19 06:01:03.709+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.769396","49.1099911","211.2706756591797","0.2241005152463913","2023-06-19 06:01:04.717+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7693982","49.1099864","205.12623596191406","0.16014441847801208","2023-06-19 06:01:05.707+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7694002","49.1099817","0.0","0.06282494962215424","2023-06-19 06:01:06.7+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7693999","49.1099813","0.0","0.06228234991431236","2023-06-19 06:01:07.706+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7694084","49.1099707","0.0","0.07869203388690948","2023-06-19 06:01:08.698+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7694096","49.109966","0.0","0.05322181060910225","2023-06-19 06:01:09.706+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7694109","49.109962","0.0","0.07884322106838226","2023-06-19 06:01:10.713+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7694124","49.1099587","0.0","0.05154050141572952","2023-06-19 06:01:11.705+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7694129","49.1099551","171.92591857910156","0.10680221021175385","2023-06-19 06:01:12.711+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7694152","49.1099515","0.0","0.08796124160289764","2023-06-19 06:01:13.704+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7694173","49.1099489","0.0","0.07396643608808517","2023-06-19 06:01:14.712+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.769418","49.1099481","0.0","0.06119118630886078","2023-06-19 06:01:15.703+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7694192","49.1099485","0.0","0.058701056987047195","2023-06-19 06:01:16.711+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7694196","49.1099479","0.0","0.05870348960161209","2023-06-19 06:01:17.703+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.769421","49.1099552","0.0","0.062017474323511124","2023-06-19 06:01:18.711+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7694205","49.1099563","0.0","0.06389857083559036","2023-06-19 06:01:19.702+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7694202","49.1099539","0.0","0.06836619973182678","2023-06-19 06:01:20.709+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.76942","49.1099543","0.0","0.07137376070022583","2023-06-19 06:01:21.701+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.769421","49.1099545","0.0","0.07167179137468338","2023-06-19 06:01:22.709+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7694217","49.1099545","0.0","0.001399189350195229","2023-06-19 06:01:23.699+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7694205","49.1099548","0.0","0.000015698697097832337","2023-06-19 06:01:24.709+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.769419","49.1099538","0.0","0.000023804390366422012","2023-06-19 06:01:25.733+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7694185","49.1099535","0.0","0.000018508382709114812","2023-06-19 06:01:26.726+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7694184","49.1099534","0.0","0.000012473823517211713","2023-06-19 06:01:27.718+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7694183","49.1099533","0.0","0.000011142024959553964","2023-06-19 06:01:28.711+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7694207","49.1099668","19.981487274169922","0.2823772132396698","2023-06-19 06:02:24.72+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7694314","49.1099729","352.8837585449219","0.4373572766780853","2023-06-19 06:02:25.722+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7694525","49.1099672","330.7283935546875","0.68094402551651","2023-06-19 06:02:26.723+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7694791","49.1099503","324.3241271972656","0.9524037837982178","2023-06-19 06:02:27.715+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7694998","49.1099175","306.9991455078125","1.2465444803237915","2023-06-19 06:02:28.718+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7695192","49.1098644","291.5307312011719","1.5898666381835938","2023-06-19 06:02:29.712+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7695328","49.1098076","283.26165771484375","1.9792158603668213","2023-06-19 06:02:30.726+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.769539","49.1097405","273.1459045410156","2.402451992034912","2023-06-19 06:02:31.712+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7695412","49.1096657","273.01959228515625","2.8151299953460693","2023-06-19 06:02:32.716+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7695477","49.1095765","275.92779541015625","3.328871250152588","2023-06-19 06:02:33.71+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7695593","49.1094825","278.9634094238281","3.8042678833007812","2023-06-19 06:02:34.718+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.769574","49.1093835","285.7825012207031","4.298479080200195","2023-06-19 06:02:35.708+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7695906","49.1092631","288.8836975097656","4.771223545074463","2023-06-19 06:02:36.715+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7696152","49.1091148","289.09033203125","7.990640163421631","2023-06-19 06:02:37.718+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7696489","49.1089574","292.9025573730469","8.865363121032715","2023-06-19 06:02:38.716+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7696891","49.108813","294.9581604003906","8.910919189453125","2023-06-19 06:02:39.722+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7697312","49.1086893","298.8483581542969","8.943108558654785","2023-06-19 06:02:40.713+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7697793","49.1085691","304.8019714355469","9.309560775756836","2023-06-19 06:02:41.709+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.769837","49.1084587","310.7434997558594","9.656603813171387","2023-06-19 06:02:42.713+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7699017","49.1083531","317.6502380371094","9.774413108825684","2023-06-19 06:02:43.72+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7699748","49.1082563","323.58984375","10.074333190917969","2023-06-19 06:02:44.714+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7700587","49.1081698","331.683349609375","10.626202583312988","2023-06-19 06:02:45.72+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7701538","49.1080931","334.86328125","11.313690185546875","2023-06-19 06:02:46.712+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7702547","49.1080175","334.96734619140625","11.99406909942627","2023-06-19 06:02:47.718+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7703577","49.1079354","334.00946044921875","12.538565635681152","2023-06-19 06:02:48.713+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7704653","49.1078505","334.9548645019531","12.89989185333252","2023-06-19 06:02:49.717+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7705737","49.1077632","334.99200439453125","13.050667762756348","2023-06-19 06:02:50.713+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7706858","49.1076797","336.90252685546875","13.323456764221191","2023-06-19 06:02:51.716+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7708007","49.1075979","336.991943359375","13.53555965423584","2023-06-19 06:02:52.709+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7709151","49.1075127","336.02545166015625","13.56853199005127","2023-06-19 06:02:53.701+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7710273","49.1074252","335.9974365234375","13.686647415161133","2023-06-19 06:02:54.712+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7711412","49.107341","336.9746398925781","13.609346389770508","2023-06-19 06:02:55.716+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7712537","49.1072608","337.00079345703125","13.577435493469238","2023-06-19 06:02:56.712+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7713653","49.1071776","336.0334167480469","13.446151733398438","2023-06-19 06:02:57.716+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.771475","49.1070925","336.0025329589844","13.420271873474121","2023-06-19 06:02:58.708+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7715868","49.1070081","335.04638671875","13.407151222229004","2023-06-19 06:02:59.714+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7716962","49.1069241","335.0081481933594","13.26486873626709","2023-06-19 06:03:00.707+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7718069","49.1068419","335.97064208984375","13.293630599975586","2023-06-19 06:03:01.716+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7719225","49.1067595","335.01373291015625","13.841346740722656","2023-06-19 06:03:02.71+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7720422","49.1066697","335.950927734375","14.07032299041748","2023-06-19 06:03:03.713+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7721592","49.1065794","334.1066589355469","13.923269271850586","2023-06-19 06:03:04.721+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7722787","49.1064899","334.96356201171875","14.133445739746094","2023-06-19 06:03:05.711+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7724007","49.106405","337.87164306640625","14.397067070007324","2023-06-19 06:03:06.72+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7725245","49.1063253","336.0649719238281","14.245655059814453","2023-06-19 06:03:07.712+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7726453","49.1062354","335.9847717285156","14.569868087768555","2023-06-19 06:03:08.719+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7727699","49.1061446","336.9538879394531","14.897663116455078","2023-06-19 06:03:09.712+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7728955","49.1060562","336.9994201660156","14.92259693145752","2023-06-19 06:03:10.718+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7730182","49.1059668","337.0054931640625","14.813725471496582","2023-06-19 06:03:11.71+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7731394","49.1058768","336.0350341796875","14.62784481048584","2023-06-19 06:03:12.719+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.773253","49.1057851","337.9659118652344","14.318351745605469","2023-06-19 06:03:13.71+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7733708","49.105702","338.0097351074219","14.122501373291016","2023-06-19 06:03:14.717+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7734858","49.1056216","338.0148620605469","13.849527359008789","2023-06-19 06:03:15.714+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7735982","49.1055464","339.9781494140625","13.343377113342285","2023-06-19 06:03:16.723+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7737077","49.1054804","341.005859375","12.70634651184082","2023-06-19 06:03:17.719+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7738133","49.1054262","345.9205017089844","12.411041259765625","2023-06-19 06:03:18.723+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.773922","49.1053975","350.8196105957031","12.199647903442383","2023-06-19 06:03:19.724+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7740308","49.1053851","355.7779235839844","12.027156829833984","2023-06-19 06:03:20.714+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7741385","49.1053933","358.9039611816406","11.887056350708008","2023-06-19 06:03:21.713+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7742414","49.1053968","358.99957275390625","11.600214004516602","2023-06-19 06:03:22.713+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7743407","49.1053991","358.04107666015625","11.273957252502441","2023-06-19 06:03:23.707+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7744371","49.1053977","357.0293884277344","10.8875732421875","2023-06-19 06:03:24.713+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7745302","49.105393","355.0537109375","10.3292236328125","2023-06-19 06:03:25.707+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7746185","49.1053819","355.9867248535156","9.372188568115234","2023-06-19 06:03:26.713+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7746962","49.1053726","353.1515808105469","8.495893478393555","2023-06-19 06:03:27.708+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7747657","49.1053601","354.95361328125","7.645928859710693","2023-06-19 06:03:28.712+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7748253","49.1053545","357.8598327636719","6.779836654663086","2023-06-19 06:03:29.719+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7748772","49.1053595","5.5933403968811035","6.2483625411987305","2023-06-19 06:03:30.72+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7749273","49.1053791","15.432106018066406","6.179640293121338","2023-06-19 06:03:31.719+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7749746","49.1054206","28.34785270690918","6.151570796966553","2023-06-19 06:03:32.712+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7750185","49.1054747","32.797332763671875","6.4873433113098145","2023-06-19 06:03:33.718+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7750635","49.1055432","38.72478485107422","6.861734390258789","2023-06-19 06:03:34.712+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7751129","49.1056235","41.89168930053711","7.213799476623535","2023-06-19 06:03:35.719+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7751637","49.1057125","42.96517562866211","7.932436466217041","2023-06-19 06:03:36.711+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7752201","49.1058091","41.08985900878906","8.132838249206543","2023-06-19 06:03:37.718+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7752797","49.1059052","41.01555633544922","8.773200988769531","2023-06-19 06:03:38.713+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7753431","49.1060035","40.04277420043945","8.768569946289062","2023-06-19 06:03:39.718+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7754069","49.1060982","39.043365478515625","8.741875648498535","2023-06-19 06:03:40.711+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7754705","49.1061888","38.99488830566406","8.463936805725098","2023-06-19 06:03:41.716+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.775529","49.1062738","37.06406784057617","8.169183731079102","2023-06-19 06:03:42.71+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7755844","49.1063505","36.02828598022461","7.848165512084961","2023-06-19 06:03:43.717+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7756391","49.1064188","34.03413772583008","6.9714860916137695","2023-06-19 06:03:44.71+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7756858","49.1064771","35.85361099243164","5.949684143066406","2023-06-19 06:03:45.715+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7757239","49.1065296","37.80699157714844","5.083888530731201","2023-06-19 06:03:46.707+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7757565","49.1065764","37.976280212402344","4.708531856536865","2023-06-19 06:03:47.714+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7757877","49.1066162","37.001556396484375","4.119426250457764","2023-06-19 06:03:48.707+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7758133","49.1066506","36.9573860168457","3.5177924633026123","2023-06-19 06:03:49.714+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7758349","49.1066767","35.979515075683594","2.8274073600769043","2023-06-19 06:03:50.718+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7758516","49.1066975","35.925567626953125","2.2065963745117188","2023-06-19 06:03:51.711+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7758635","49.1067137","35.895469665527344","1.4362989664077759","2023-06-19 06:03:52.703+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7758711","49.1067221","0.0","0.030118895694613457","2023-06-19 06:03:53.712+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7758727","49.106723","0.0","0.0009589715045876801","2023-06-19 06:03:54.718+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7758732","49.1067244","0.0","0.00007114929030649364","2023-06-19 06:03:55.711+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7758733","49.1067248","0.0","0.0000032979544357658597","2023-06-19 06:03:56.706+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7758733","49.1067249","0.0","0.000000801981059339596","2023-06-19 06:03:57.712+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7758733","49.106725","0.0","0.000000187006932605982","2023-06-19 06:03:58.716+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7758838","49.1067478","36.27780532836914","2.7247161865234375","2023-06-19 06:04:28.706+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.775908","49.1067814","34.09170150756836","3.1240389347076416","2023-06-19 06:04:29.711+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7759336","49.1068155","35.98521423339844","3.571593761444092","2023-06-19 06:04:30.708+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.775961","49.1068519","38.933250427246094","4.010483741760254","2023-06-19 06:04:31.701+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7759932","49.1068964","37.07770538330078","4.671807289123535","2023-06-19 06:04:32.706+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.776029","49.1069428","36.03145217895508","4.686444282531738","2023-06-19 06:04:33.714+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.776062","49.1069877","35.007808685302734","4.18365478515625","2023-06-19 06:04:34.705+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7760935","49.107029","35.02597427368164","4.638303279876709","2023-06-19 06:04:35.713+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7761292","49.107075","34.018985748291016","4.366735935211182","2023-06-19 06:04:36.704+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7761628","49.1071194","39.828670501708984","3.9971954822540283","2023-06-19 06:04:37.712+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7761912","49.1071669","40.96257781982422","3.685947895050049","2023-06-19 06:04:38.703+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7762177","49.1072086","39.03923797607422","3.437692642211914","2023-06-19 06:04:39.712+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.776242","49.1072443","36.06119155883789","3.183260679244995","2023-06-19 06:04:40.703+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7762638","49.1072735","33.97190856933594","2.3578779697418213","2023-06-19 06:04:41.711+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7762792","49.1072925","33.76338577270508","1.3133078813552856","2023-06-19 06:04:42.716+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7762862","49.1073001","0.0","0.028362935408949852","2023-06-19 06:04:43.709+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7762854","49.1072989","0.0","0.0005029132007621229","2023-06-19 06:04:44.702+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7762824","49.1072984","0.0","0.000023743177735013887","2023-06-19 06:04:45.709+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7762819","49.1072983","0.0","0.000012088310541003011","2023-06-19 06:04:46.701+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7762818","49.1072983","0.0","0.000002860918812075397","2023-06-19 06:04:47.708+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7762817","49.1072983","0.0","0.0000022202330001164228","2023-06-19 06:04:48.7+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.776291","49.1073086","39.18153381347656","2.2510323524475098","2023-06-19 06:04:54.699+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7763109","49.1073388","42.511051177978516","2.807734727859497","2023-06-19 06:04:55.705+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7763355","49.1073738","38.73217010498047","3.342872142791748","2023-06-19 06:04:56.699+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7763695","49.107417","37.21126174926758","4.350043296813965","2023-06-19 06:04:57.706+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7764126","49.1074724","36.28750991821289","5.471591472625732","2023-06-19 06:04:58.699+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7764634","49.1075399","35.78730773925781","6.536318778991699","2023-06-19 06:04:59.703+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7765188","49.1076122","34.9336051940918","6.971473217010498","2023-06-19 06:05:00.695+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7765747","49.1076853","34.507545471191406","7.3271331787109375","2023-06-19 06:05:01.703+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7766316","49.107762","34.91393280029297","7.485809326171875","2023-06-19 06:05:02.71+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7766874","49.1078376","35.61262512207031","7.55147647857666","2023-06-19 06:05:03.702+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7767419","49.1079142","36.942962646484375","7.4821929931640625","2023-06-19 06:05:04.707+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7767941","49.1079846","36.33032989501953","7.265201091766357","2023-06-19 06:05:05.703+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7768444","49.1080504","35.472496032714844","6.843174457550049","2023-06-19 06:05:06.709+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
"55.7768902","49.1081111","35.93960952758789","6.151769161224365","2023-06-19 06:05:07.703+00","2023-06-19 06:00:51.712+00","5579dd7e3f612732","1687154451712"
